taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
5229343	Puffinus gravis (O'Reilly, 1818)	5229343	Puffinus gravis (O'Reilly, 1818)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Procellariidae	9339	Puffinus	5229335	Puffinus gravis	5229343	LC
2493814	Thryothorus sinaloa (S.F.Baird, 1864)	7341103	Thryophilus sinaloa S.F.Baird, 1864	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Thryophilus	7341086	Thryophilus sinaloa	7341103	
2483605	Sayornis Bonaparte, 1854	2483605	Sayornis Bonaparte, 1854	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Sayornis	2483605			
2481433	Fulmarus glacialis (Linnaeus, 1761)	2481433	Fulmarus glacialis (Linnaeus, 1761)	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Procellariidae	9339	Fulmarus	2481431	Fulmarus glacialis	2481433	LC
2498056	Anas Linnaeus, 1758	2498056	Anas Linnaeus, 1758	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056			
2487411	Vireo vicinior Coues, 1866	2487411	Vireo vicinior Coues, 1866	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo vicinior	2487411	LC
9340	Psittacidae	9340	Psittacidae	1	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340					
2481227	Sterna Linnaeus, 1758	2481227	Sterna Linnaeus, 1758	4	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Sterna	2481227			
2481756	Calidris fuscicollis (Vieillot, 1819)	2481756	Calidris fuscicollis (Vieillot, 1819)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris fuscicollis	2481756	VU
5231797	Columba fasciata Say, 1822	2495266	Patagioenas fasciata (Say, 1822)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Patagioenas	2495265	Patagioenas fasciata	2495266	
5230329	Pachyramphus aglaiae (Lafresnaye, 1839)	5230329	Pachyramphus aglaiae (Lafresnaye, 1839)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Pachyramphus	2486256	Pachyramphus aglaiae	5230329	LC
2481705	Bartramia longicauda (Bechstein, 1812)	2481705	Bartramia longicauda (Bechstein, 1812)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Bartramia	2481704	Bartramia longicauda	2481705	LC
2490821	Catharus ustulatus (Nuttall, 1840)	2490821	Catharus ustulatus (Nuttall, 1840)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Catharus	2490799	Catharus ustulatus	2490821	LC
2481361	Phaethon rubricauda Boddaert, 1783	2481361	Phaethon rubricauda Boddaert, 1783	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Phaethontiformes	7190987	Phaethontidae	5267	Phaethon	2481360	Phaethon rubricauda	2481361	LC
2481739	Calidris Merrem, 1804	2481739	Calidris Merrem, 1804	4	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739			
2481609	Stercorarius pomarinus (Temminck, 1815)	2481609	Stercorarius pomarinus (Temminck, 1815)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Stercorariidae	9347	Stercorarius	2481608	Stercorarius pomarinus	2481609	LC
2498366	Somateria fischeri (J.F.Brandt, 1847)	2498366	Somateria fischeri (J.F.Brandt, 1847)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Somateria	2498349	Somateria fischeri	2498366	NT
2498096	Anas falcata Georgi, 1775	9480191	Mareca falcata (Georgi, 1775)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Mareca	2498314	Mareca falcata	9480191	
2478596	Sphyrapicus S.F.Baird, 1858	2478596	Sphyrapicus S.F.Baird, 1858	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Sphyrapicus	2478596			
2489871	Protonotaria citrea (Boddaert, 1783)	2489871	Protonotaria citrea (Boddaert, 1783)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Protonotaria	2489870	Protonotaria citrea	2489871	LC
2489888	Dendroica striata (J.R.Forster, 1772)	6092935	Setophaga striata (J.R.Forster, 1772)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga striata	6092935	
2481353	Fratercula arctica (Linnaeus, 1758)	2481353	Fratercula arctica (Linnaeus, 1758)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Fratercula	2481352	Fratercula arctica	2481353	VU
2482805	Empidonax occidentalis Nelson, 1897	2482805	Empidonax occidentalis Nelson, 1897	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Empidonax	2482766	Empidonax occidentalis	2482805	LC
2473341	Numida meleagris (Linnaeus, 1758)	2473341	Numida meleagris (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Numididae	5260	Numida	2473340	Numida meleagris	2473341	LC
2482802	Empidonax virescens (Vieillot, 1818)	2482802	Empidonax virescens (Vieillot, 1818)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Empidonax	2482766	Empidonax virescens	2482802	LC
2483573	Myiarchus sagrae (Gundlach, 1852)	2483573	Myiarchus sagrae (Gundlach, 1852)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiarchus	2483527	Myiarchus sagrae	2483573	LC
2493669	Estrilda melpoda (Vieillot, 1817)	2493669	Estrilda melpoda (Vieillot, 1817)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Estrilda	2493650	Estrilda melpoda	2493669	LC
5229359	Puffinus tenuirostris (Temminck, 1836)	5229359	Puffinus tenuirostris (Temminck, 1836)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Procellariidae	9339	Puffinus	5229335	Puffinus tenuirostris	5229359	LC
2482766	Empidonax Cabanis, 1855	2482766	Empidonax Cabanis, 1855	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Empidonax	2482766			
2489923	Dendroica pensylvanica (Linnaeus, 1766)	6092942	Setophaga pensylvanica (Linnaeus, 1766)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga pensylvanica	6092942	
2494356	Oreomystis mana (S.B.Wilson, 1891)	5231614	Loxops mana (S.B.Wilson, 1891)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Loxops	2494557	Loxops mana	5231614	
2498344	Cygnus atratus (Latham, 1790)	2498344	Cygnus atratus (Latham, 1790)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Cygnus	8996942	Cygnus atratus	2498344	LC
5229693	Tyrannus savana Vieillot, 1808	5229693	Tyrannus savana Vieillot, 1808	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Tyrannus	2483336	Tyrannus savana	5229693	LC
2489770	Basileuterus culicivorus (Deppe, 1830)	2489770	Basileuterus culicivorus (Deppe, 1830)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Basileuterus	2489731	Basileuterus culicivorus	2489770	LC
2481618	Stercorarius skua (Brünnich, 1764)	2481618	Stercorarius skua (Brünnich, 1764)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Stercorariidae	9347	Stercorarius	2481608	Stercorarius skua	2481618	LC
2481954	Gavia J.R.Forster, 1788	2481954	Gavia J.R.Forster, 1788	5	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gaviiformes	7192754	Gaviidae	9312	Gavia	2481954			
5229743	Contopus cooperi (Nuttall, 1831)	5229743	Contopus cooperi (Nuttall, 1831)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Contopus	2483729	Contopus cooperi	5229743	
2483527	Myiarchus Cabanis, 1844	2483527	Myiarchus Cabanis, 1844	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiarchus	2483527			
8171676	Plegadis Kaup, 1829	8171676	Plegadis Kaup, 1829	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Plegadis	8171676			
2480328	Pluvialis dominica (P.L.S.Müller, 1776)	2480328	Pluvialis dominica (P.L.S.Müller, 1776)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Pluvialis	2480326	Pluvialis dominica	2480328	LC
2481613	Stercorarius longicaudus Vieillot, 1819	2481613	Stercorarius longicaudus Vieillot, 1819	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Stercorariidae	9347	Stercorarius	2481608	Stercorarius longicaudus	2481613	LC
5959243	Centrocercus minimus Young, C.Braun, Oyler-McCance, Hupp & Quinn, 2000	5959243	Centrocercus minimus Young, C.Braun, Oyler-McCance, Hupp & Quinn, 2000	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Centrocercus	5959239	Centrocercus minimus	5959243	EN
2476570	Calothorax lucifer (Swainson, 1827)	2476570	Calothorax lucifer (Swainson, 1827)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Calothorax	2476568	Calothorax lucifer	2476570	LC
2489634	Cardellina rubrifrons (Giraud Jr, 1841)	2489634	Cardellina rubrifrons (Giraud Jr, 1841)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Cardellina	2489633	Cardellina rubrifrons	2489634	LC
2490737	Turdus pilaris Linnaeus, 1758	2490737	Turdus pilaris Linnaeus, 1758	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus pilaris	2490737	LC
2489608	Oporornis tolmiei (J.K.Townsend, 1839)	5789146	Geothlypis tolmiei (J.K.Townsend, 1839)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Geothlypis	2489637	Geothlypis tolmiei	5789146	
2473529	Tympanuchus pallidicinctus (Ridgway, 1873)	2473529	Tympanuchus pallidicinctus (Ridgway, 1873)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Tympanuchus	2473509	Tympanuchus pallidicinctus	2473529	VU
2496286	Coccyzus erythropthalmus (A.Wilson, 1811)	2496286	Coccyzus erythropthalmus (A.Wilson, 1811)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Coccyzus	2496285	Coccyzus erythropthalmus	2496286	LC
2481338	Uria Brisson, 1760	2481338	Uria Brisson, 1760	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Uria	2481338			
2491676	Calcarius Bechstein, 1802	2491676	Calcarius Bechstein, 1802	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Calcariidae	6101141	Calcarius	2491676			
2479115	Aratinga leucophthalma (Statius Muller, 1776)	2479115	Aratinga leucophthalma (Statius Muller, 1776)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Aratinga	2479088	Aratinga leucophthalma	2479115	LC
5230811	Vermivora chrysoptera (Linnaeus, 1766)	5230811	Vermivora chrysoptera (Linnaeus, 1766)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Vermivora	5230809	Vermivora chrysoptera	5230811	NT
2496287	Coccyzus americanus (Linnaeus, 1758)	2496287	Coccyzus americanus (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Coccyzus	2496285	Coccyzus americanus	2496287	LC
2480996	Falco Linnaeus, 1758	2480996	Falco Linnaeus, 1758	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996			
2481959	Gavia arctica (Linnaeus, 1758)	2481959	Gavia arctica (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gaviiformes	7192754	Gaviidae	9312	Gavia	2481954	Gavia arctica	2481959	LC
